Request_ID,Request_Timestamp,Request_Time,Day_Of_Week,Pickup_Area,Traffic_Level,Drivers_Available,Ride_Type,Weather,Wait_Time_Minutes
R002426,2025-07-15 13:49:00,13:49,Tuesday,Airport,Medium,19.0,Standard,Clear,11.0
R002427,2025-07-03 12:37:00,12:37,Thursday,Suburb,Medium,10.0,Standard,Clear,20.0
R002428,2025-05-11 12:57:00,12:57,Sunday,City_Center,Medium,11.0,Standard,Rainy,14.0
R002429,2025-06-16 21:26:00,21:26,Monday,Airport,Medium,18.0,Standard,Clear,12.0
R002430,2025-05-09 07:21:00,07:21,Friday,Suburb,High,7.0,Premium,Clear,20.0
R002431,2025-06-23 14:07:00,14:07,Monday,City_Center,Medium,23.0,Shared,Clear,13.0
R002432,2025-05-27 19:15:00,19:15,Tuesday,Airport,High,23.0,Standard,Rainy,22.0
R002433,2025-05-01 12:31:00,12:31,Thursday,City_Center,Medium,6.0,Premium,Clear,12.0
R002434,2025-05-10 05:15:00,05:15,Saturday,Residential,Low,3.0,Standard,Rainy,16.0
R002435,2025-05-13 03:36:00,03:36,Tuesday,Suburb,Low,8.0,Shared,Clear,16.0
R002436,2025-05-29 06:52:00,06:52,Thursday,Suburb,Medium,10.0,Shared,Clear,13.0
R002437,2025-05-05 10:05:00,10:05,Monday,Residential,Medium,13.0,Standard,Clear,15.0
R002438,2025-07-14 21:24:00,21:24,Monday,Industrial,Medium,14.0,Standard,Rainy,14.0
R002439,2025-06-22 03:57:00,03:57,Sunday,City_Center,Low,8.0,Standard,Clear,13.0
R002440,2025-06-08 13:41:00,13:41,Sunday,City_Center,Medium,19.0,Standard,Rainy,16.0
R002441,2025-06-21 09:22:00,09:22,Saturday,Industrial,High,13.0,Standard,Clear,21.0
R002442,2025-06-15 07:18:00,07:18,Sunday,City_Center,High,16.0,Standard,Clear,17.0
R002443,2025-07-28 22:24:00,22:24,Monday,Suburb,Low,11.0,Standard,Clear,15.0
R002444,2025-06-08 11:00:00,11:00,Sunday,City_Center,Medium,22.0,Standard,Rainy,11.0
R002445,2025-07-27 08:08:00,08:08,Sunday,Suburb,High,4.0,Shared,Clear,22.0
R002446,2025-06-11 05:31:00,05:31,Wednesday,City_Center,Low,20.0,Standard,Rainy,15.0
R002447,2025-06-17 05:44:00,05:44,Tuesday,University,Low,4.0,Standard,Clear,16.0
R002448,2025-05-31 12:53:00,12:53,Saturday,City_Center,Medium,18.0,Premium,Rainy,17.0
R002449,2025-07-10 11:49:00,11:49,Thursday,Mall,Medium,9.0,Standard,Clear,15.0
R002450,2025-07-28 07:16:00,07:16,Monday,Suburb,High,11.0,Premium,Clear,23.0
R002451,2025-07-25 07:12:00,07:12,Friday,University,High,8.0,Shared,Clear,19.0
R002452,2025-07-14 21:23:00,21:23,Monday,Suburb,Medium,16.0,Standard,Clear,14.0
R002453,2025-05-25 02:51:00,02:51,Sunday,Residential,Low,3.0,Standard,Clear,15.0
R002454,2025-07-22 17:29:00,17:29,Tuesday,City_Center,High,22.0,Standard,Clear,14.0
R002455,2025-05-04 09:42:00,09:42,Sunday,Residential,High,9.0,Premium,Clear,17.0
R002456,2025-07-28 03:39:00,03:39,Monday,Suburb,Low,5.0,Premium,Clear,16.0
R002457,2025-05-28 20:54:00,20:54,Wednesday,Industrial,Medium,13.0,Standard,Clear,14.0
R002458,2025-07-19 01:20:00,01:20,Saturday,Industrial,Low,7.0,Standard,Clear,16.0
R002459,2025-05-02 08:43:00,08:43,Friday,City_Center,High,21.0,Standard,Rainy,19.0
R002460,2025-05-26 21:35:00,21:35,Monday,City_Center,Medium,15.0,Standard,Clear,8.0
R002461,2025-07-11 10:13:00,10:13,Friday,Suburb,Medium,12.0,Standard,Clear,15.0
R002462,2025-06-12 15:51:00,15:51,Thursday,Mall,Medium,8.0,Standard,Rainy,21.0
R002463,2025-07-29 13:22:00,13:22,Tuesday,Airport,Medium,16.0,Standard,Clear,14.0
R002464,2025-06-07 12:15:00,12:15,Saturday,Residential,Medium,13.0,Premium,Clear,14.0
R002465,2025-05-21 11:23:00,11:23,Wednesday,Airport,Medium,19.0,Standard,Clear,13.0
R002466,2025-06-19 00:13:00,00:13,Thursday,City_Center,Low,19.0,Premium,Clear,10.0
R002467,2025-05-17 02:55:00,02:55,Saturday,Mall,Low,6.0,Standard,Rainy,15.0
R002468,2025-05-30 16:54:00,16:54,Friday,City_Center,High,19.0,Standard,Rainy,24.0
R002469,2025-06-12 03:32:00,03:32,Thursday,Residential,Low,4.0,Standard,Rainy,19.0
R002470,2025-06-07 08:48:00,08:48,Saturday,Mall,High,8.0,Standard,Clear,21.0
R002471,2025-06-28 19:16:00,19:16,Saturday,Airport,High,19.0,Standard,Clear,18.0
R002472,2025-06-28 06:45:00,06:45,Saturday,Suburb,Medium,8.0,Standard,Clear,15.0
R002473,2025-06-13 07:58:00,07:58,Friday,Suburb,High,13.0,Premium,Clear,19.0
R002474,2025-07-15 23:34:00,23:34,Tuesday,Suburb,Low,4.0,Standard,Stormy,26.0
R002475,2025-05-31 11:02:00,11:02,Saturday,City_Center,Medium,20.0,Shared,Clear,12.0
R002476,2025-06-06 16:32:00,16:32,Friday,City_Center,High,19.0,Standard,Clear,16.0
R002477,2025-06-16 11:27:00,11:27,Monday,University,Medium,6.0,Standard,Clear,15.0
R002478,2025-07-10 22:27:00,22:27,Thursday,University,Low,16.0,Standard,Clear,13.0
R002479,2025-07-10 20:04:00,20:04,Thursday,Suburb,Medium,14.0,Standard,Rainy,17.0
R002480,2025-06-04 08:07:00,08:07,Wednesday,Residential,High,10.0,Standard,Rainy,21.0
R002481,2025-05-26 04:44:00,04:44,Monday,Industrial,Low,4.0,Premium,Clear,18.0
R002482,2025-06-25 12:49:00,12:49,Wednesday,City_Center,Medium,25.0,Standard,Clear,10.0
R002483,2025-06-12 17:06:00,17:06,Thursday,Suburb,High,11.0,Premium,Clear,19.0
R002484,2025-05-19 14:58:00,14:58,Monday,City_Center,Medium,18.0,Standard,Rainy,15.0
R002485,2025-05-22 04:34:00,04:34,Thursday,Airport,Low,6.0,Standard,Clear,14.0
R002486,2025-06-26 15:09:00,15:09,Thursday,Residential,Medium,16.0,Premium,Clear,13.0
R002487,2025-07-04 08:17:00,08:17,Friday,Residential,High,13.0,Standard,Rainy,19.0
R002488,2025-06-03 00:05:00,00:05,Tuesday,Airport,Low,14.0,Standard,Clear,17.0
R002489,2025-06-19 06:57:00,06:57,Thursday,Airport,Medium,16.0,Standard,Clear,15.0
R002490,2025-06-01 18:36:00,18:36,Sunday,Residential,High,19.0,Standard,Stormy,20.0
R002491,2025-06-22 09:57:00,09:57,Sunday,Suburb,High,7.0,Standard,Clear,22.0
R002492,2025-07-25 03:55:00,03:55,Friday,Residential,Low,7.0,Shared,Clear,15.0
R002493,2025-06-20 19:15:00,19:15,Friday,Suburb,High,12.0,Shared,Clear,22.0
R002494,2025-05-20 11:54:00,11:54,Tuesday,University,Medium,15.0,Standard,Clear,8.0
R002495,2025-06-27 15:38:00,15:38,Friday,Industrial,Medium,5.0,Premium,Clear,20.0
R002496,2025-06-14 17:30:00,17:30,Saturday,Airport,High,12.0,Standard,Clear,21.0
R002497,2025-06-19 02:48:00,02:48,Thursday,Mall,Low,8.0,Standard,Clear,13.0
R002498,2025-05-08 02:37:00,02:37,Thursday,City_Center,Low,10.0,Standard,Stormy,19.0
R002499,2025-05-21 12:45:00,12:45,Wednesday,City_Center,Medium,22.0,Standard,Clear,12.0
R002500,2025-05-18 06:53:00,06:53,Sunday,Airport,Medium,24.0,Shared,Clear,16.0
R002501,2025-05-15 12:36:00,12:36,Thursday,Suburb,Medium,8.0,Shared,Clear,16.0
R002502,2025-05-10 07:20:00,07:20,Saturday,Suburb,High,9.0,Standard,Clear,22.0
R002503,2025-07-02 23:12:00,23:12,Wednesday,Suburb,Low,12.0,Standard,Rainy,14.0
R002504,2025-07-21 08:33:00,08:33,Monday,Industrial,High,13.0,Standard,Rainy,23.0
R002505,2025-05-20 01:53:00,01:53,Tuesday,Industrial,Low,2.0,Standard,Clear,22.0
R002506,2025-07-01 07:08:00,07:08,Tuesday,Suburb,High,5.0,Standard,Rainy,26.0
R002507,2025-06-21 11:33:00,11:33,Saturday,City_Center,Medium,26.0,Shared,Rainy,17.0
R002508,2025-05-30 21:32:00,21:32,Friday,University,Medium,13.0,Standard,Stormy,22.0
R002509,2025-05-03 19:50:00,19:50,Saturday,Residential,High,8.0,Standard,Clear,18.0
R002510,2025-05-01 14:09:00,14:09,Thursday,Suburb,Medium,10.0,Premium,Rainy,22.0
R002511,2025-05-10 19:29:00,19:29,Saturday,City_Center,High,25.0,Standard,Rainy,22.0
R002512,2025-06-18 19:14:00,19:14,Wednesday,Airport,High,15.0,Standard,Clear,18.0
R002513,2025-07-04 01:06:00,01:06,Friday,University,Low,4.0,Shared,Rainy,19.0
R002514,2025-06-02 13:40:00,13:40,Monday,Mall,Medium,10.0,Standard,Rainy,15.0
R002515,2025-06-04 04:06:00,04:06,Wednesday,City_Center,Low,8.0,Standard,Clear,13.0
R002516,2025-06-06 01:59:00,01:59,Friday,Mall,Low,11.0,Premium,Stormy,20.0
R002517,2025-06-20 20:59:00,20:59,Friday,Residential,Medium,20.0,Standard,Rainy,20.0
R002518,2025-06-23 22:14:00,22:14,Monday,Airport,Low,12.0,Premium,Rainy,16.0
R002519,2025-07-02 01:25:00,01:25,Wednesday,City_Center,Low,22.0,Standard,Clear,11.0
R002520,2025-06-15 08:41:00,08:41,Sunday,Suburb,High,10.0,Standard,Clear,22.0
R002521,2025-06-15 15:57:00,15:57,Sunday,Residential,Medium,11.0,Standard,Clear,17.0
R002522,2025-06-19 00:18:00,00:18,Thursday,City_Center,Low,11.0,Standard,Clear,9.0
R002523,2025-05-07 15:52:00,15:52,Wednesday,Suburb,Medium,10.0,Standard,Clear,14.0
R002524,2025-07-23 15:59:00,15:59,Wednesday,Airport,Medium,18.0,Shared,Clear,14.0
R002525,2025-06-30 08:44:00,08:44,Monday,Suburb,High,9.0,Premium,Stormy,33.0
R002526,2025-07-25 03:18:00,03:18,Friday,Residential,Low,9.0,Standard,Clear,15.0
R002527,2025-05-12 18:37:00,18:37,Monday,Suburb,High,9.0,Standard,Clear,25.0
R002528,2025-07-13 18:53:00,18:53,Sunday,Mall,High,13.0,Premium,Rainy,23.0
R002529,2025-06-07 10:55:00,10:55,Saturday,Industrial,Medium,8.0,Standard,Rainy,24.0
R002530,2025-06-08 06:38:00,06:38,Sunday,Mall,Medium,11.0,Standard,Clear,18.0
R002531,2025-05-21 01:17:00,,Wednesday,City_Center,Low,15.0,Standard,Rainy,13.0
R002532,2025-05-23 18:00:00,18:00,Friday,Residential,High,14.0,Standard,Clear,17.0
R002533,2025-06-13 16:05:00,16:05,Friday,City_Center,High,20.0,Standard,Clear,16.0
R002534,2025-06-13 20:41:00,20:41,Friday,University,Medium,21.0,Standard,Clear,7.0
R002535,2025-07-25 20:19:00,20:19,Friday,City_Center,Medium,24.0,Standard,Clear,8.0
R002536,2025-05-21 08:56:00,08:56,Wednesday,City_Center,High,16.0,Premium,Clear,16.0
R002537,2025-07-23 14:30:00,14:30,Wednesday,City_Center,Medium,22.0,Shared,Rainy,16.0
R002538,2025-06-30 09:44:00,09:44,Monday,Suburb,High,11.0,Standard,Rainy,21.0
R002539,2025-07-19 02:17:00,02:17,Saturday,Suburb,Low,11.0,Premium,Clear,16.0
R002540,2025-07-22 11:53:00,11:53,Tuesday,University,Medium,10.0,Standard,Rainy,16.0
R002541,2025-05-24 15:16:00,15:16,Saturday,Airport,Medium,14.0,Standard,Clear,18.0
R002542,2025-05-31 05:31:00,05:31,Saturday,Suburb,Low,5.0,Premium,Clear,15.0
R002543,2025-05-05 14:57:00,14:57,Monday,Residential,Medium,12.0,Standard,Clear,17.0
R002544,2025-07-20 08:55:00,08:55,Sunday,Airport,High,14.0,Standard,Rainy,25.0
R002545,2025-07-04 02:48:00,02:48,Friday,Airport,Low,12.0,Standard,Clear,12.0
R002546,2025-06-06 22:24:00,22:24,Friday,Mall,Low,12.0,Standard,Clear,9.0
R002547,2025-06-01 17:41:00,17:41,Sunday,Residential,High,8.0,Standard,Rainy,28.0
R002548,2025-07-05 05:13:00,05:13,Saturday,City_Center,Low,12.0,Standard,Clear,12.0
R002549,2025-06-03 06:04:00,06:04,Tuesday,City_Center,Medium,18.0,Standard,Clear,15.0
R002550,2025-05-29 23:58:00,23:58,Thursday,Industrial,Low,12.0,Standard,Clear,15.0
R002551,2025-05-05 17:06:00,17:06,Monday,City_Center,High,17.0,Premium,Stormy,28.0
R002552,2025-05-30 14:15:00,14:15,Friday,Mall,Medium,22.0,Standard,Clear,12.0
R002553,2025-06-14 00:06:00,00:06,Saturday,Suburb,Low,1.0,Standard,Clear,23.0
R002554,2025-05-18 23:56:00,23:56,Sunday,Suburb,Low,10.0,Standard,Rainy,14.0
R002555,2025-07-17 22:19:00,22:19,Thursday,City_Center,Low,13.0,Standard,Rainy,14.0
R002556,2025-06-06 23:57:00,23:57,Friday,Airport,Low,10.0,Standard,Clear,13.0
R002557,2025-05-11 18:56:00,18:56,Sunday,Industrial,High,15.0,Standard,Clear,21.0
R002558,2025-05-04 22:55:00,22:55,Sunday,Residential,Low,11.0,Standard,Clear,15.0
R002559,2025-07-25 22:07:00,22:07,Friday,University,Low,10.0,Standard,Clear,12.0
R002560,2025-06-15 13:58:00,13:58,Sunday,Residential,Medium,16.0,Standard,Rainy,11.0
R002561,2025-05-03 03:16:00,03:16,Saturday,City_Center,Low,10.0,Premium,Clear,14.0
R002562,2025-06-22 10:55:00,10:55,Sunday,Residential,Medium,14.0,Shared,Clear,13.0
R002563,2025-05-24 15:08:00,15:08,Saturday,Industrial,Medium,8.0,Standard,Stormy,21.0
R002564,2025-05-08 14:48:00,14:48,Thursday,City_Center,Medium,22.0,Standard,Rainy,13.0
R002565,2025-07-27 04:50:00,04:50,Sunday,Mall,Low,7.0,Premium,Clear,16.0
R002566,2025-07-19 23:46:00,23:46,Saturday,University,Low,14.0,Standard,Rainy,17.0
R002567,2025-05-06 04:48:00,04:48,Tuesday,Residential,Low,6.0,Standard,Rainy,17.0
R002568,2025-07-24 17:58:00,17:58,Thursday,City_Center,High,24.0,Standard,Rainy,18.0
R002569,2025-07-25 01:41:00,01:41,Friday,Airport,Low,17.0,Standard,Clear,11.0
R002570,2025-07-12 09:14:00,09:14,Saturday,City_Center,High,21.0,Premium,Clear,13.0
R002571,2025-05-18 20:10:00,20:10,Sunday,Residential,Medium,14.0,Standard,Clear,12.0
R002572,2025-07-15 11:12:00,11:12,Tuesday,Residential,Medium,13.0,Standard,Clear,13.0
R002573,2025-05-06 19:35:00,19:35,Tuesday,Airport,High,18.0,Standard,Clear,16.0
R002574,2025-06-08 11:23:00,11:23,Sunday,Residential,Medium,14.0,Premium,Clear,15.0
R002575,2025-05-01 08:04:00,08:04,Thursday,Residential,High,14.0,Shared,Rainy,19.0
R002576,2025-05-15 04:27:00,04:27,Thursday,City_Center,Low,11.0,Standard,Rainy,17.0
R002577,2025-05-14 17:54:00,17:54,Wednesday,Residential,High,18.0,Premium,Clear,17.0
R002578,2025-07-16 06:22:00,06:22,Wednesday,Residential,Medium,18.0,Standard,Clear,12.0
R002579,2025-07-24 00:01:00,00:01,Thursday,Residential,Low,6.0,Standard,Clear,14.0
R002580,2025-06-15 21:32:00,21:32,Sunday,City_Center,Medium,17.0,Standard,Clear,15.0
R002581,2025-06-10 07:12:00,07:12,Tuesday,Residential,High,15.0,Premium,Clear,22.0
R002582,2025-05-06 02:13:00,02:13,Tuesday,Residential,Low,10.0,Standard,Clear,13.0
R002583,2025-05-20 19:22:00,19:22,Tuesday,Mall,High,20.0,Premium,Clear,12.0
R002584,2025-07-07 19:23:00,19:23,Monday,Industrial,High,11.0,Standard,Rainy,21.0
R002585,2025-06-09 21:07:00,21:07,Monday,Suburb,Medium,17.0,Standard,Clear,12.0
R002586,2025-05-19 08:46:00,08:46,Monday,City_Center,High,22.0,Standard,Clear,23.0
R002587,2025-07-13 08:52:00,08:52,Sunday,Suburb,High,11.0,Premium,Clear,18.0
R002588,2025-07-08 07:58:00,07:58,Tuesday,Residential,High,13.0,Standard,Clear,24.0
R002589,2025-05-02 11:00:00,11:00,Friday,Suburb,Medium,10.0,Premium,Clear,15.0
R002590,2025-06-13 05:03:00,05:03,Friday,Airport,Low,7.0,Premium,Rainy,22.0
R002591,2025-06-22 02:22:00,02:22,Sunday,University,Low,7.0,Premium,Clear,15.0
R002592,2025-07-23 05:13:00,05:13,Wednesday,Residential,Low,11.0,Standard,Rainy,17.0
R002593,2025-05-06 21:25:00,21:25,Tuesday,University,Medium,18.0,Standard,Clear,10.0
R002594,2025-06-12 03:43:00,03:43,Thursday,Suburb,Low,5.0,Shared,Clear,18.0
R002595,2025-05-19 19:19:00,19:19,Monday,Suburb,High,16.0,Standard,Clear,17.0
R002596,2025-05-18 06:16:00,06:16,Sunday,Suburb,Medium,10.0,Shared,Rainy,21.0
R002597,2025-05-30 01:29:00,01:29,Friday,Suburb,Low,6.0,Standard,Rainy,18.0
R002598,2025-07-10 15:38:00,15:38,Thursday,Residential,Medium,13.0,Premium,Clear,11.0
R002599,2025-05-17 01:14:00,01:14,Saturday,Airport,Low,11.0,Standard,Rainy,20.0
R002600,2025-06-22 10:28:00,10:28,Sunday,Suburb,Medium,13.0,Standard,Rainy,14.0
R002601,2025-07-07 13:50:00,13:50,Monday,City_Center,Medium,16.0,Standard,Clear,13.0
R002602,2025-07-03 19:50:00,19:50,Thursday,Suburb,High,12.0,Standard,Rainy,26.0
R002603,2025-05-03 14:05:00,14:05,Saturday,Airport,Medium,21.0,Standard,Clear,13.0
R002604,2025-05-25 02:39:00,02:39,Sunday,Suburb,Low,6.0,Standard,Rainy,24.0
R002605,2025-05-30 11:58:00,11:58,Friday,Suburb,Medium,9.0,Standard,Rainy,19.0
R002606,2025-06-05 17:39:00,17:39,Thursday,Residential,High,22.0,Standard,Rainy,22.0
R002607,2025-07-17 07:52:00,07:52,Thursday,University,High,14.0,Standard,Clear,20.0
R002608,2025-06-10 16:17:00,16:17,Tuesday,Suburb,High,6.0,Shared,Rainy,30.0
R002609,2025-05-23 16:59:00,16:59,Friday,Suburb,High,4.0,Standard,Clear,22.0
R002610,2025-06-19 04:46:00,04:46,Thursday,City_Center,Low,12.0,Standard,Clear,15.0
R002611,2025-05-16 23:31:00,23:31,Friday,City_Center,Low,19.0,Standard,Clear,9.0
R002612,2025-07-15 09:19:00,09:19,Tuesday,Residential,High,15.0,Standard,Clear,18.0
R002613,2025-07-11 19:56:00,19:56,Friday,Suburb,High,12.0,Premium,Rainy,24.0
R002614,2025-05-30 23:00:00,23:00,Friday,Residential,Low,8.0,Premium,Clear,10.0
R002615,2025-06-29 16:43:00,16:43,Sunday,City_Center,High,18.0,Standard,Clear,18.0
R002616,2025-06-30 04:28:00,04:28,Monday,City_Center,Low,9.0,Standard,Clear,15.0
R002617,2025-05-06 21:04:00,21:04,Tuesday,Residential,Medium,22.0,Standard,Clear,16.0
R002618,2025-06-08 06:49:00,06:49,Sunday,Suburb,Medium,6.0,Standard,Rainy,21.0
R002619,2025-05-05 02:35:00,02:35,Monday,Residential,Low,8.0,Standard,Clear,14.0
R002620,2025-05-03 13:03:00,13:03,Saturday,Airport,Medium,13.0,Standard,Clear,14.0
R002621,2025-07-13 18:45:00,18:45,Sunday,City_Center,High,19.0,Standard,Clear,14.0
R002622,2025-05-30 07:36:00,07:36,Friday,University,High,10.0,Standard,Clear,21.0
R002623,2025-07-19 17:30:00,17:30,Saturday,Airport,High,23.0,Standard,Clear,21.0
R002624,2025-05-11 09:37:00,09:37,Sunday,City_Center,High,19.0,Standard,Clear,19.0
R002625,2025-05-03 05:21:00,05:21,Saturday,Residential,Low,5.0,Standard,Clear,18.0
R002626,2025-05-15 20:55:00,20:55,Thursday,Industrial,Medium,17.0,Standard,Rainy,18.0
R002627,2025-06-13 01:01:00,01:01,Friday,Suburb,Low,3.0,Standard,Rainy,22.0
R002628,2025-06-23 12:34:00,12:34,Monday,Airport,Medium,11.0,Premium,Clear,14.0
R002629,2025-05-01 17:18:00,17:18,Thursday,Airport,High,13.0,Standard,Rainy,21.0
R002630,2025-05-13 10:56:00,10:56,Tuesday,City_Center,Medium,16.0,Standard,Rainy,19.0
R002631,2025-07-02 16:10:00,16:10,Wednesday,City_Center,High,15.0,Standard,Clear,16.0
R002632,2025-06-25 01:24:00,01:24,Wednesday,Airport,Low,10.0,Shared,Clear,14.0
R002633,2025-06-08 15:41:00,15:41,Sunday,Industrial,Medium,11.0,Standard,Clear,15.0
R002634,2025-06-08 01:41:00,01:41,Sunday,Industrial,Low,5.0,Standard,Clear,15.0
R002635,2025-07-06 21:00:00,21:00,Sunday,Suburb,Medium,19.0,Standard,Clear,14.0
R002636,2025-05-30 15:31:00,15:31,Friday,Residential,Medium,13.0,Standard,Rainy,23.0
R002637,2025-06-10 01:06:00,01:06,Tuesday,University,Low,15.0,Standard,Clear,17.0
R002638,2025-07-29 02:11:00,02:11,Tuesday,Residential,Low,5.0,Premium,Clear,19.0
R002639,2025-05-11 19:34:00,19:34,Sunday,City_Center,High,24.0,Standard,Clear,22.0
R002640,2025-07-09 02:51:00,02:51,Wednesday,Residential,Low,8.0,Premium,Clear,13.0
R002641,2025-07-15 16:01:00,16:01,Tuesday,Mall,High,9.0,Standard,Clear,16.0
R002642,2025-07-19 18:48:00,18:48,Saturday,Airport,High,16.0,Premium,Rainy,17.0
R002643,2025-07-25 08:33:00,08:33,Friday,Mall,High,12.0,Standard,Rainy,21.0
R002644,2025-05-22 21:17:00,21:17,Thursday,Mall,Medium,20.0,Standard,Clear,9.0
R002645,2025-06-07 02:39:00,02:39,Saturday,University,Low,1.0,Premium,Clear,17.0
R002646,2025-05-12 12:46:00,12:46,Monday,Residential,Medium,14.0,Standard,Rainy,21.0
R002647,2025-06-05 01:08:00,01:08,Thursday,Residential,Low,3.0,Standard,Rainy,19.0
R002648,2025-06-19 11:02:00,11:02,Thursday,City_Center,Medium,17.0,Standard,Clear,10.0
R002649,2025-05-17 14:50:00,14:50,Saturday,City_Center,Medium,23.0,Standard,Clear,10.0
R002650,2025-06-01 11:26:00,11:26,Sunday,Suburb,Medium,7.0,Standard,Clear,20.0
R002651,2025-06-14 08:28:00,08:28,Saturday,Mall,High,15.0,Standard,Clear,19.0
R002652,2025-06-06 11:13:00,11:13,Friday,Industrial,Medium,8.0,Standard,Clear,18.0
R002653,2025-07-06 21:07:00,21:07,Sunday,Residential,Medium,25.0,Standard,Clear,12.0
R002654,2025-05-25 17:40:00,17:40,Sunday,Airport,High,15.0,Standard,Clear,18.0
R002655,2025-07-22 08:31:00,08:31,Tuesday,Suburb,High,6.0,Standard,Clear,19.0
R002656,2025-06-18 13:55:00,13:55,Wednesday,City_Center,Medium,16.0,Standard,Clear,13.0
R002657,2025-06-12 05:23:00,05:23,Thursday,Residential,Low,13.0,Standard,Clear,15.0
R002658,2025-05-19 15:25:00,15:25,Monday,Suburb,Medium,12.0,Premium,Clear,16.0
R002659,2025-07-19 01:10:00,01:10,Saturday,Residential,Low,6.0,Standard,Rainy,18.0
R002660,2025-05-26 11:04:00,11:04,Monday,Mall,Medium,10.0,Standard,Clear,14.0
R002661,2025-05-15 22:33:00,22:33,Thursday,Mall,Low,14.0,Standard,Clear,9.0
R002662,2025-06-22 14:55:00,14:55,Sunday,City_Center,Medium,20.0,Standard,Clear,10.0
R002663,2025-05-20 10:38:00,10:38,Tuesday,University,Medium,13.0,Standard,Rainy,18.0
R002664,2025-05-05 15:07:00,15:07,Monday,City_Center,Medium,10.0,Premium,Clear,13.0
R002665,2025-07-03 09:44:00,09:44,Thursday,City_Center,High,20.0,Shared,Clear,18.0
R002666,2025-06-17 14:14:00,14:14,Tuesday,Residential,Medium,12.0,Standard,Clear,15.0
R002667,2025-06-09 17:50:00,17:50,Monday,City_Center,High,12.0,Standard,Clear,16.0
R002668,2025-05-24 06:52:00,06:52,Saturday,Residential,Medium,12.0,Standard,Rainy,20.0
R002669,2025-07-09 12:14:00,12:14,Wednesday,Airport,Medium,10.0,Standard,Clear,9.0
R002670,2025-05-12 05:53:00,05:53,Monday,City_Center,Low,11.0,Standard,Clear,18.0
R002671,2025-05-04 06:35:00,06:35,Sunday,Residential,Medium,15.0,Shared,Clear,11.0
R002672,2025-06-12 21:24:00,21:24,Thursday,Suburb,Medium,15.0,Standard,Rainy,19.0
R002673,2025-07-16 03:47:00,03:47,Wednesday,Airport,Low,8.0,Standard,Rainy,17.0
R002674,2025-06-21 11:40:00,11:40,Saturday,Suburb,Medium,9.0,Standard,Clear,16.0
R002675,2025-05-21 16:36:00,16:36,Wednesday,Residential,High,9.0,Standard,Rainy,23.0
R002676,2025-07-08 03:41:00,03:41,Tuesday,Airport,Low,5.0,Premium,Clear,13.0
R002677,2025-05-13 00:57:00,00:57,Tuesday,Residential,Low,7.0,Premium,Rainy,24.0
R002678,2025-05-02 05:20:00,05:20,Friday,City_Center,Low,13.0,Standard,Clear,13.0
R002679,2025-05-06 04:05:00,04:05,Tuesday,City_Center,Low,11.0,Standard,Rainy,16.0
R002680,2025-05-23 03:32:00,03:32,Friday,Suburb,Low,1.0,Standard,Clear,23.0
R002681,2025-07-13 07:17:00,07:17,Sunday,Airport,High,19.0,Standard,Rainy,24.0
R002682,2025-07-23 17:53:00,17:53,Wednesday,City_Center,High,19.0,Shared,Clear,22.0
R002683,2025-07-28 06:06:00,06:06,Monday,Suburb,Medium,18.0,Standard,Clear,17.0
R002684,2025-06-05 05:26:00,05:26,Thursday,Airport,Low,15.0,Standard,Stormy,18.0
R002685,2025-05-10 11:23:00,11:23,Saturday,Suburb,Medium,5.0,Standard,Rainy,19.0
R002686,2025-05-27 04:35:00,04:35,Tuesday,University,Low,5.0,Shared,Clear,15.0
R002687,2025-05-07 23:39:00,23:39,Wednesday,City_Center,Low,23.0,Standard,Rainy,11.0
R002688,2025-06-19 00:17:00,00:17,Thursday,Industrial,Low,6.0,Premium,Rainy,25.0
R002689,2025-05-21 14:22:00,14:22,Wednesday,Suburb,Medium,11.0,Shared,Rainy,21.0
R002690,2025-07-25 13:01:00,13:01,Friday,Mall,Medium,11.0,Standard,Rainy,14.0
R002691,2025-06-15 11:06:00,11:06,Sunday,University,Medium,5.0,Standard,Clear,19.0
R002692,2025-07-21 07:36:00,07:36,Monday,University,High,12.0,Premium,Stormy,24.0
R002693,2025-05-01 11:19:00,11:19,Thursday,Industrial,Medium,9.0,Premium,Clear,16.0
R002694,2025-07-28 15:37:00,15:37,Monday,Airport,Medium,13.0,Standard,Stormy,20.0
R002695,2025-06-24 10:09:00,10:09,Tuesday,Mall,Medium,11.0,Premium,Clear,12.0
R002696,2025-06-22 04:00:00,04:00,Sunday,City_Center,Low,9.0,Standard,Rainy,17.0
R002697,2025-05-21 13:45:00,13:45,Wednesday,Mall,Medium,16.0,Standard,Clear,12.0
R002698,2025-06-01 11:08:00,11:08,Sunday,Suburb,Medium,14.0,Standard,Clear,16.0
